#step	w	sigma	tau	rho	neglogP	neglogP_Nterms	neglogP_Kterms
680	4.288688e+00	3.620904e-02	1.748456e-02	6.500000e-01	-3.137090e+03	-2.779942e+03	-3.571480e+02
681	4.243528e+00	3.601789e-02	1.748456e-02	6.600000e-01	-3.136593e+03	-2.779592e+03	-3.570016e+02
682	4.432637e+00	3.681170e-02	1.748456e-02	6.700000e-01	-3.138261e+03	-2.780659e+03	-3.576024e+02
683	4.427016e+00	3.678835e-02	1.748456e-02	6.700000e-01	-3.138227e+03	-2.780642e+03	-3.575850e+02
684	4.306652e+00	3.678835e-02	1.772721e-02	6.600000e-01	-3.138229e+03	-2.781016e+03	-3.572134e+02
685	4.096289e+00	3.678835e-02	1.817670e-02	6.500000e-01	-3.138163e+03	-2.781675e+03	-3.564878e+02
686	4.332358e+00	3.678835e-02	1.767454e-02	6.500000e-01	-3.138231e+03	-2.780936e+03	-3.572953e+02
687	4.324358e+00	3.678835e-02	1.769088e-02	6.400000e-01	-3.138231e+03	-2.780961e+03	-3.572700e+02
688	4.228582e+00	3.637868e-02	1.769088e-02	6.300000e-01	-3.137491e+03	-2.780523e+03	-3.569676e+02
689	4.591080e+00	3.637868e-02	1.697811e-02	6.300000e-01	-3.137360e+03	-2.779373e+03	-3.579868e+02
690	4.728335e+00	3.691846e-02	1.697811e-02	6.400000e-01	-3.138313e+03	-2.779902e+03	-3.584109e+02
691	4.559513e+00	3.625340e-02	1.697811e-02	6.500000e-01	-3.137072e+03	-2.779184e+03	-3.578871e+02
692	4.449275e+00	3.581245e-02	1.697811e-02	6.600000e-01	-3.135843e+03	-2.778310e+03	-3.575323e+02
693	4.569746e+00	3.629406e-02	1.697811e-02	6.500000e-01	-3.137168e+03	-2.779249e+03	-3.579195e+02
694	4.619406e+00	3.649073e-02	1.697811e-02	6.400000e-01	-3.137596e+03	-2.779521e+03	-3.580756e+02
695	4.438114e+00	3.649073e-02	1.732141e-02	6.500000e-01	-3.137689e+03	-2.780089e+03	-3.575996e+02
696	4.491125e+00	3.670801e-02	1.732141e-02	6.400000e-01	-3.138082e+03	-2.780317e+03	-3.577653e+02
697	4.729095e+00	3.670801e-02	1.687998e-02	6.300000e-01	-3.137960e+03	-2.779582e+03	-3.583778e+02
698	4.868705e+00	3.670801e-02	1.663620e-02	6.200000e-01	-3.137846e+03	-2.779155e+03	-3.586905e+02
699	4.924423e+00	3.691746e-02	1.663620e-02	6.100000e-01	-3.138167e+03	-2.779308e+03	-3.588595e+02
700	5.462950e+00	3.691746e-02	1.579495e-02	6.200000e-01	-3.137495e+03	-2.777702e+03	-3.597922e+02
701	5.365089e+00	3.691746e-02	1.593835e-02	6.200000e-01	-3.137644e+03	-2.777992e+03	-3.596523e+02
702	5.306308e+00	3.671466e-02	1.593835e-02	6.300000e-01	-3.137319e+03	-2.777842e+03	-3.594770e+02
703	5.408792e+00	3.671466e-02	1.578663e-02	6.200000e-01	-3.137157e+03	-2.777535e+03	-3.596220e+02
704	5.421031e+00	3.675618e-02	1.578663e-02	6.300000e-01	-3.137230e+03	-2.777571e+03	-3.596586e+02
705	5.363489e+00	3.675618e-02	1.587109e-02	6.200000e-01	-3.137322e+03	-2.777743e+03	-3.595787e+02
706	5.654802e+00	3.774117e-02	1.587109e-02	6.100000e-01	-3.138268e+03	-2.777846e+03	-3.604225e+02
707	5.540748e+00	3.774117e-02	1.603360e-02	6.000000e-01	-3.138413e+03	-2.778166e+03	-3.602467e+02
708	5.971780e+00	3.774117e-02	1.544413e-02	5.900000e-01	-3.137793e+03	-2.776960e+03	-3.608330e+02
709	5.995824e+00	3.781707e-02	1.544413e-02	6.000000e-01	-3.137811e+03	-2.776912e+03	-3.608997e+02
710	6.659915e+00	3.781707e-02	1.465391e-02	6.100000e-01	-3.136532e+03	-2.775090e+03	-3.614421e+02
711	6.408848e+00	3.781707e-02	1.493819e-02	6.200000e-01	-3.137059e+03	-2.775775e+03	-3.612834e+02
712	6.420771e+00	3.785223e-02	1.493819e-02	6.100000e-01	-3.137067e+03	-2.775751e+03	-3.613160e+02
713	6.375493e+00	3.771853e-02	1.493819e-02	6.100000e-01	-3.137027e+03	-2.775835e+03	-3.611918e+02
714	6.503768e+00	3.809609e-02	1.493819e-02	6.200000e-01	-3.137076e+03	-2.775535e+03	-3.615409e+02
715	5.858883e+00	3.809609e-02	1.573885e-02	6.100000e-01	-3.138144e+03	-2.777285e+03	-3.608586e+02
716	6.527993e+00	3.809609e-02	1.491044e-02	6.100000e-01	-3.137029e+03	-2.775470e+03	-3.615591e+02
717	5.659868e+00	3.809609e-02	1.601317e-02	6.200000e-01	-3.138394e+03	-2.777832e+03	-3.605618e+02
718	5.688393e+00	3.819197e-02	1.601317e-02	6.100000e-01	-3.138364e+03	-2.777724e+03	-3.606402e+02
719	5.612802e+00	3.793736e-02	1.601317e-02	6.100000e-01	-3.138416e+03	-2.777984e+03	-3.604315e+02
720	5.593893e+00	3.793736e-02	1.604021e-02	6.100000e-01	-3.138438e+03	-2.778037e+03	-3.604010e+02
721	5.577541e+00	3.788187e-02	1.604021e-02	6.200000e-01	-3.138438e+03	-2.778082e+03	-3.603554e+02
722	5.640557e+00	3.809527e-02	1.604021e-02	6.200000e-01	-3.138415e+03	-2.777885e+03	-3.605303e+02
723	5.373023e+00	3.809527e-02	1.643470e-02	6.100000e-01	-3.138677e+03	-2.778626e+03	-3.600507e+02
724	5.347945e+00	3.809527e-02	1.647319e-02	6.000000e-01	-3.138697e+03	-2.778696e+03	-3.600010e+02
725	5.388608e+00	3.809527e-02	1.641091e-02	5.900000e-01	-3.138664e+03	-2.778583e+03	-3.600811e+02
726	5.140693e+00	3.809527e-02	1.680197e-02	5.900000e-01	-3.138832e+03	-2.779275e+03	-3.595574e+02
727	5.180305e+00	3.824176e-02	1.680197e-02	5.800000e-01	-3.138772e+03	-2.779104e+03	-3.596680e+02
728	5.030755e+00	3.768571e-02	1.680197e-02	5.800000e-01	-3.138850e+03	-2.779605e+03	-3.592450e+02
729	5.045422e+00	3.774061e-02	1.680197e-02	5.800000e-01	-3.138861e+03	-2.779574e+03	-3.592872e+02
730	5.194255e+00	3.829321e-02	1.680197e-02	5.800000e-01	-3.138744e+03	-2.779037e+03	-3.597067e+02
731	5.227887e+00	3.841699e-02	1.680197e-02	5.700000e-01	-3.138663e+03	-2.778863e+03	-3.597995e+02
732	5.209768e+00	3.835035e-02	1.680197e-02	5.700000e-01	-3.138709e+03	-2.778959e+03	-3.597496e+02
733	5.260351e+00	3.835035e-02	1.672099e-02	5.800000e-01	-3.138683e+03	-2.778819e+03	-3.598635e+02
734	4.958148e+00	3.835035e-02	1.722303e-02	5.700000e-01	-3.138784e+03	-2.779657e+03	-3.591269e+02
735	5.439885e+00	3.835035e-02	1.644275e-02	5.600000e-01	-3.138566e+03	-2.778326e+03	-3.602394e+02
736	5.371703e+00	3.835035e-02	1.654678e-02	5.700000e-01	-3.138615e+03	-2.778513e+03	-3.601017e+02
737	5.387808e+00	3.840780e-02	1.654678e-02	5.600000e-01	-3.138577e+03	-2.778431e+03	-3.601459e+02
738	5.490716e+00	3.840780e-02	1.639098e-02	5.600000e-01	-3.138502e+03	-2.778150e+03	-3.603514e+02
739	5.558964e+00	3.864576e-02	1.639098e-02	5.500000e-01	-3.138303e+03	-2.777767e+03	-3.605361e+02
740	5.690265e+00	3.909950e-02	1.639098e-02	5.400000e-01	-3.137735e+03	-2.776851e+03	-3.608839e+02
741	5.937236e+00	3.993899e-02	1.639098e-02	5.300000e-01	-3.136066e+03	-2.774553e+03	-3.615133e+02
742	5.878705e+00	3.974164e-02	1.639098e-02	5.400000e-01	-3.136527e+03	-2.775160e+03	-3.613669e+02
743	5.715690e+00	3.918675e-02	1.639098e-02	5.400000e-01	-3.137598e+03	-2.776648e+03	-3.609502e+02
744	5.496315e+00	3.918675e-02	1.671489e-02	5.500000e-01	-3.137715e+03	-2.777220e+03	-3.604953e+02
745	5.043732e+00	3.918675e-02	1.744871e-02	5.500000e-01	-3.137769e+03	-2.778414e+03	-3.593550e+02
746	5.012889e+00	3.918675e-02	1.750230e-02	5.500000e-01	-3.137762e+03	-2.778496e+03	-3.592663e+02
747	5.051947e+00	3.918675e-02	1.743452e-02	5.600000e-01	-3.137770e+03	-2.778392e+03	-3.593783e+02
748	4.968005e+00	3.885983e-02	1.743452e-02	5.500000e-01	-3.138268e+03	-2.779115e+03	-3.591529e+02
749	4.937475e+00	3.874024e-02	1.743452e-02	5.500000e-01	-3.138418e+03	-2.779348e+03	-3.590697e+02
750	5.104681e+00	3.939075e-02	1.743452e-02	5.600000e-01	-3.137398e+03	-2.777880e+03	-3.595177e+02
751	4.956493e+00	3.881478e-02	1.743452e-02	5.600000e-01	-3.138326e+03	-2.779205e+03	-3.591216e+02
752	4.909924e+00	3.863201e-02	1.743452e-02	5.500000e-01	-3.138539e+03	-2.779545e+03	-3.589942e+02
753	4.838748e+00	3.835097e-02	1.743452e-02	5.600000e-01	-3.138787e+03	-2.779990e+03	-3.587966e+02
754	4.825424e+00	3.829814e-02	1.743452e-02	5.700000e-01	-3.138822e+03	-2.780063e+03	-3.587592e+02
755	4.974477e+00	3.829814e-02	1.717133e-02	5.800000e-01	-3.138813e+03	-2.779645e+03	-3.591681e+02
756	4.890137e+00	3.797209e-02	1.717133e-02	5.700000e-01	-3.138945e+03	-2.780015e+03	-3.589302e+02
757	5.020676e+00	3.797209e-02	1.694663e-02	5.800000e-01	-3.138903e+03	-2.779643e+03	-3.592596e+02
758	4.875862e+00	3.797209e-02	1.719645e-02	5.700000e-01	-3.138948e+03	-2.780055e+03	-3.588925e+02
759	4.710437e+00	3.797209e-02	1.749580e-02	5.700000e-01	-3.138959e+03	-2.780529e+03	-3.584305e+02
760	4.697211e+00	3.797209e-02	1.752042e-02	5.600000e-01	-3.138958e+03	-2.780567e+03	-3.583915e+02
761	4.553326e+00	3.738598e-02	1.752042e-02	5.500000e-01	-3.138850e+03	-2.780880e+03	-3.579703e+02
762	4.718719e+00	3.805892e-02	1.752042e-02	5.600000e-01	-3.138934e+03	-2.780481e+03	-3.584532e+02
763	4.942086e+00	3.805892e-02	1.711990e-02	5.700000e-01	-3.138917e+03	-2.779846e+03	-3.590708e+02
764	4.714042e+00	3.805892e-02	1.752911e-02	5.800000e-01	-3.138934e+03	-2.780494e+03	-3.584393e+02
765	4.813292e+00	3.845748e-02	1.752911e-02	5.800000e-01	-3.138698e+03	-2.779979e+03	-3.587195e+02
766	5.446341e+00	3.845748e-02	1.647891e-02	5.700000e-01	-3.138510e+03	-2.778235e+03	-3.602747e+02
767	5.493071e+00	3.862212e-02	1.647891e-02	5.700000e-01	-3.138369e+03	-2.777967e+03	-3.604013e+02
768	5.195764e+00	3.862212e-02	1.694382e-02	5.800000e-01	-3.138518e+03	-2.778773e+03	-3.597455e+02
769	5.282350e+00	3.894260e-02	1.694382e-02	5.900000e-01	-3.138135e+03	-2.778156e+03	-3.599790e+02
770	4.763906e+00	3.894260e-02	1.784199e-02	5.800000e-01	-3.138081e+03	-2.779554e+03	-3.585272e+02
771	4.820165e+00	3.894260e-02	1.773756e-02	5.800000e-01	-3.138107e+03	-2.779401e+03	-3.587058e+02
772	5.441769e+00	3.894260e-02	1.669379e-02	5.700000e-01	-3.138077e+03	-2.777732e+03	-3.603455e+02
773	5.459924e+00	3.900751e-02	1.669379e-02	5.800000e-01	-3.137986e+03	-2.777593e+03	-3.603936e+02
774	5.291074e+00	3.839961e-02	1.669379e-02	5.800000e-01	-3.138640e+03	-2.778702e+03	-3.599386e+02
775	5.123389e+00	3.778623e-02	1.669379e-02	5.900000e-01	-3.138827e+03	-2.779357e+03	-3.594694e+02
776	5.249795e+00	3.824953e-02	1.669379e-02	5.900000e-01	-3.138731e+03	-2.778907e+03	-3.598248e+02
777	5.513732e+00	3.824953e-02	1.628933e-02	5.900000e-01	-3.138535e+03	-2.778179e+03	-3.603562e+02
778	5.803451e+00	3.824953e-02	1.587753e-02	5.800000e-01	-3.138226e+03	-2.777387e+03	-3.608393e+02
779	5.888548e+00	3.824953e-02	1.576239e-02	5.900000e-01	-3.138118e+03	-2.777156e+03	-3.609629e+02
780	6.222147e+00	3.824953e-02	1.533402e-02	6.000000e-01	-3.137629e+03	-2.776255e+03	-3.613747e+02
781	6.227152e+00	3.826491e-02	1.533402e-02	6.000000e-01	-3.137623e+03	-2.776235e+03	-3.613881e+02
782	6.337093e+00	3.860122e-02	1.533402e-02	5.900000e-01	-3.137420e+03	-2.775739e+03	-3.616804e+02
783	6.063664e+00	3.775926e-02	1.533402e-02	6.000000e-01	-3.137652e+03	-2.776710e+03	-3.609422e+02
784	5.693429e+00	3.775926e-02	1.582474e-02	6.100000e-01	-3.138228e+03	-2.777742e+03	-3.604860e+02
785	5.542055e+00	3.725392e-02	1.582474e-02	6.100000e-01	-3.137931e+03	-2.777876e+03	-3.600551e+02
786	5.531992e+00	3.722008e-02	1.582474e-02	6.100000e-01	-3.137898e+03	-2.777872e+03	-3.600260e+02
787	5.021218e+00	3.722008e-02	1.661012e-02	6.100000e-01	-3.138501e+03	-2.779366e+03	-3.591346e+02
788	5.259019e+00	3.722008e-02	1.623024e-02	6.100000e-01	-3.138261e+03	-2.778667e+03	-3.595940e+02
789	4.596869e+00	3.722008e-02	1.735986e-02	6.100000e-01	-3.138722e+03	-2.780629e+03	-3.580930e+02
790	4.508121e+00	3.722008e-02	1.752990e-02	6.100000e-01	-3.138731e+03	-2.780896e+03	-3.578347e+02
791	4.618268e+00	3.767204e-02	1.752990e-02	6.000000e-01	-3.138962e+03	-2.780800e+03	-3.581622e+02
792	4.648788e+00	3.779631e-02	1.752990e-02	5.900000e-01	-3.138975e+03	-2.780724e+03	-3.582512e+02
793	4.815851e+00	3.779631e-02	1.722316e-02	5.800000e-01	-3.138964e+03	-2.780240e+03	-3.587234e+02
794	4.586513e+00	3.779631e-02	1.764851e-02	5.900000e-01	-3.138968e+03	-2.780905e+03	-3.580623e+02
795	4.523862e+00	3.779631e-02	1.777030e-02	5.900000e-01	-3.138953e+03	-2.781088e+03	-3.578648e+02
796	4.529904e+00	3.782154e-02	1.777030e-02	6.000000e-01	-3.138952e+03	-2.781070e+03	-3.578825e+02
797	4.484651e+00	3.763215e-02	1.777030e-02	6.100000e-01	-3.138934e+03	-2.781185e+03	-3.577496e+02
798	4.655108e+00	3.834066e-02	1.777030e-02	6.000000e-01	-3.138755e+03	-2.780514e+03	-3.582418e+02
799	4.552457e+00	3.834066e-02	1.796953e-02	6.100000e-01	-3.138709e+03	-2.780804e+03	-3.579048e+02
800	4.588266e+00	3.849116e-02	1.796953e-02	6.100000e-01	-3.138585e+03	-2.780579e+03	-3.580059e+02
801	4.659554e+00	3.878903e-02	1.796953e-02	6.000000e-01	-3.138255e+03	-2.780051e+03	-3.582044e+02
802	4.253412e+00	3.878903e-02	1.880789e-02	6.000000e-01	-3.137860e+03	-2.781182e+03	-3.566784e+02
803	4.287117e+00	3.878903e-02	1.873381e-02	6.000000e-01	-3.137905e+03	-2.781087e+03	-3.568183e+02
804	4.332703e+00	3.878903e-02	1.863500e-02	5.900000e-01	-3.137963e+03	-2.780959e+03	-3.570034e+02
805	4.224624e+00	3.878903e-02	1.887187e-02	5.900000e-01	-3.137820e+03	-2.781263e+03	-3.565568e+02
806	4.087570e+00	3.878903e-02	1.918564e-02	6.000000e-01	-3.137602e+03	-2.781650e+03	-3.559515e+02
807	4.073365e+00	3.878903e-02	1.921906e-02	6.100000e-01	-3.137577e+03	-2.781690e+03	-3.558861e+02
808	4.145368e+00	3.913035e-02	1.921906e-02	6.200000e-01	-3.137040e+03	-2.780952e+03	-3.560884e+02
809	4.101069e+00	3.892071e-02	1.921906e-02	6.100000e-01	-3.137386e+03	-2.781421e+03	-3.559645e+02
810	4.010378e+00	3.848796e-02	1.921906e-02	6.000000e-01	-3.137934e+03	-2.782229e+03	-3.557056e+02
811	4.183099e+00	3.848796e-02	1.881810e-02	6.000000e-01	-3.138204e+03	-2.781731e+03	-3.564725e+02
812	4.476488e+00	3.848796e-02	1.819098e-02	6.000000e-01	-3.138514e+03	-2.780896e+03	-3.576174e+02
813	4.556929e+00	3.883222e-02	1.819098e-02	6.000000e-01	-3.138120e+03	-2.780277e+03	-3.578422e+02
