#step	w	sigma	tau	rho	neglogP	neglogP_Nterms	neglogP_Kterms
456	8.719898e+00	4.896316e-02	1.658112e-02	1.700000e-01	-2.899255e+03	-2.505567e+03	-3.936889e+02
457	8.901684e+00	4.896316e-02	1.641094e-02	1.800000e-01	-2.899873e+03	-2.505544e+03	-3.943294e+02
458	8.774980e+00	4.896316e-02	1.652899e-02	1.700000e-01	-2.899445e+03	-2.505560e+03	-3.938852e+02
459	9.813918e+00	4.896316e-02	1.562961e-02	1.700000e-01	-2.902678e+03	-2.505437e+03	-3.972406e+02
460	9.835681e+00	4.896316e-02	1.561231e-02	1.800000e-01	-2.902739e+03	-2.505435e+03	-3.973044e+02
461	1.014735e+01	4.896316e-02	1.537068e-02	1.700000e-01	-2.903592e+03	-2.505401e+03	-3.981908e+02
462	1.018160e+01	4.896316e-02	1.534480e-02	1.700000e-01	-2.903683e+03	-2.505397e+03	-3.982853e+02
463	1.041571e+01	4.952287e-02	1.534480e-02	1.800000e-01	-2.903865e+03	-2.505555e+03	-3.983095e+02
464	1.055493e+01	4.985274e-02	1.534480e-02	1.900000e-01	-2.903851e+03	-2.505528e+03	-3.983234e+02
465	1.017392e+01	4.894468e-02	1.534480e-02	2.000000e-01	-2.903672e+03	-2.505388e+03	-3.982845e+02
466	9.961433e+00	4.843087e-02	1.534480e-02	1.900000e-01	-2.903257e+03	-2.504996e+03	-3.982614e+02
467	1.017859e+01	4.895592e-02	1.534480e-02	1.800000e-01	-2.903679e+03	-2.505394e+03	-3.982850e+02
468	1.017471e+01	4.895592e-02	1.534773e-02	1.800000e-01	-2.903668e+03	-2.505394e+03	-3.982743e+02
469	1.037275e+01	4.895592e-02	1.520051e-02	1.800000e-01	-2.904183e+03	-2.505373e+03	-3.988098e+02
470	1.160874e+01	4.895592e-02	1.436854e-02	1.900000e-01	-2.907013e+03	-2.505253e+03	-4.017605e+02
471	1.164737e+01	4.903731e-02	1.436854e-02	2.000000e-01	-2.907057e+03	-2.505293e+03	-4.017640e+02
472	1.223891e+01	4.903731e-02	1.401701e-02	1.900000e-01	-2.908202e+03	-2.505241e+03	-4.029610e+02
473	1.176767e+01	4.808399e-02	1.401701e-02	1.800000e-01	-2.907313e+03	-2.504394e+03	-4.029186e+02
474	1.218270e+01	4.892457e-02	1.401701e-02	1.900000e-01	-2.908139e+03	-2.505183e+03	-4.029561e+02
475	1.227037e+01	4.910030e-02	1.401701e-02	1.800000e-01	-2.908232e+03	-2.505268e+03	-4.029637e+02
476	1.242735e+01	4.941336e-02	1.401701e-02	1.900000e-01	-2.908332e+03	-2.505355e+03	-4.029770e+02
477	1.223258e+01	4.902462e-02	1.401701e-02	2.000000e-01	-2.908195e+03	-2.505235e+03	-4.029604e+02
478	1.283943e+01	4.902462e-02	1.368174e-02	1.900000e-01	-2.909250e+03	-2.505184e+03	-4.040661e+02
479	1.268700e+01	4.873275e-02	1.368174e-02	1.800000e-01	-2.909061e+03	-2.505007e+03	-4.040534e+02
480	1.284835e+01	4.873275e-02	1.359556e-02	1.700000e-01	-2.909325e+03	-2.504994e+03	-4.043312e+02
481	1.316201e+01	4.932400e-02	1.359556e-02	1.600000e-01	-2.909632e+03	-2.505275e+03	-4.043565e+02
482	1.530181e+01	4.932400e-02	1.260918e-02	1.600000e-01	-2.912416e+03	-2.505119e+03	-4.072969e+02
483	1.790494e+01	4.932400e-02	1.165660e-02	1.500000e-01	-2.914510e+03	-2.504955e+03	-4.095543e+02
484	1.795945e+01	4.939903e-02	1.165660e-02	1.500000e-01	-2.914528e+03	-2.504971e+03	-4.095575e+02
485	1.932772e+01	4.939903e-02	1.123642e-02	1.500000e-01	-2.915185e+03	-2.504893e+03	-4.102920e+02
486	1.961015e+01	4.975864e-02	1.123642e-02	1.400000e-01	-2.915211e+03	-2.504904e+03	-4.103073e+02
487	1.911485e+01	4.912624e-02	1.123642e-02	1.300000e-01	-2.915094e+03	-2.504814e+03	-4.102801e+02
488	1.947527e+01	4.912624e-02	1.113196e-02	1.200000e-01	-2.915225e+03	-2.504794e+03	-4.104317e+02
489	1.999956e+01	4.978310e-02	1.113196e-02	1.100000e-01	-2.915341e+03	-2.504881e+03	-4.104599e+02
490	2.021264e+01	4.978310e-02	1.107313e-02	1.100000e-01	-2.915410e+03	-2.504870e+03	-4.105394e+02
491	2.101266e+01	4.978310e-02	1.086029e-02	1.000000e-01	-2.915618e+03	-2.504829e+03	-4.107888e+02
492	2.018053e+01	4.878741e-02	1.086029e-02	1.000000e-01	-2.915297e+03	-2.504552e+03	-4.107450e+02
493	2.004164e+01	4.861924e-02	1.086029e-02	1.000000e-01	-2.915159e+03	-2.504421e+03	-4.107374e+02
494	2.034316e+01	4.898360e-02	1.086029e-02	1.100000e-01	-2.915427e+03	-2.504673e+03	-4.107538e+02
495	2.037021e+01	4.901615e-02	1.086029e-02	1.200000e-01	-2.915445e+03	-2.504690e+03	-4.107552e+02
496	1.865050e+01	4.901615e-02	1.134995e-02	1.200000e-01	-2.914881e+03	-2.504786e+03	-4.100960e+02
497	1.874450e+01	4.901615e-02	1.132146e-02	1.200000e-01	-2.914923e+03	-2.504780e+03	-4.101424e+02
498	1.869623e+01	4.895301e-02	1.132146e-02	1.300000e-01	-2.914886e+03	-2.504747e+03	-4.101396e+02
499	1.860171e+01	4.895301e-02	1.135018e-02	1.400000e-01	-2.914845e+03	-2.504752e+03	-4.100928e+02
500	2.036223e+01	4.895301e-02	1.084842e-02	1.400000e-01	-2.915419e+03	-2.504654e+03	-4.107645e+02
501	2.102949e+01	4.895301e-02	1.067493e-02	1.300000e-01	-2.915536e+03	-2.504619e+03	-4.109171e+02
502	1.951625e+01	4.895301e-02	1.108106e-02	1.400000e-01	-2.915193e+03	-2.504700e+03	-4.104930e+02
503	1.952717e+01	4.896670e-02	1.108106e-02	1.300000e-01	-2.915202e+03	-2.504708e+03	-4.104936e+02
504	1.910195e+01	4.896670e-02	1.120371e-02	1.300000e-01	-2.915054e+03	-2.504732e+03	-4.103220e+02
505	1.902608e+01	4.886935e-02	1.120371e-02	1.300000e-01	-2.914992e+03	-2.504675e+03	-4.103177e+02
506	2.068811e+01	4.886935e-02	1.074425e-02	1.200000e-01	-2.915441e+03	-2.504583e+03	-4.108577e+02
507	2.102915e+01	4.927051e-02	1.074425e-02	1.300000e-01	-2.915643e+03	-2.504767e+03	-4.108757e+02
508	2.260156e+01	4.927051e-02	1.036377e-02	1.400000e-01	-2.915773e+03	-2.504688e+03	-4.110857e+02
509	2.217279e+01	4.927051e-02	1.046350e-02	1.500000e-01	-2.915763e+03	-2.504709e+03	-4.110540e+02
510	2.342348e+01	5.064104e-02	1.046350e-02	1.400000e-01	-2.915464e+03	-2.504350e+03	-4.111138e+02
511	2.197151e+01	4.904637e-02	1.046350e-02	1.500000e-01	-2.915667e+03	-2.504623e+03	-4.110438e+02
512	2.136133e+01	4.836052e-02	1.046350e-02	1.400000e-01	-2.915099e+03	-2.504087e+03	-4.110121e+02
513	2.206094e+01	4.914607e-02	1.046350e-02	1.300000e-01	-2.915715e+03	-2.504666e+03	-4.110483e+02
514	2.128405e+01	4.914607e-02	1.065275e-02	1.400000e-01	-2.915648e+03	-2.504706e+03	-4.109420e+02
515	1.947997e+01	4.914607e-02	1.113511e-02	1.300000e-01	-2.915231e+03	-2.504802e+03	-4.104281e+02
516	2.052481e+01	4.914607e-02	1.084799e-02	1.200000e-01	-2.915519e+03	-2.504746e+03	-4.107735e+02
517	1.999009e+01	4.914607e-02	1.099212e-02	1.100000e-01	-2.915388e+03	-2.504774e+03	-4.106139e+02
518	1.939551e+01	4.840966e-02	1.099212e-02	1.100000e-01	-2.914831e+03	-2.504250e+03	-4.105809e+02
519	1.924561e+01	4.840966e-02	1.103484e-02	1.100000e-01	-2.914786e+03	-2.504258e+03	-4.105282e+02
520	1.984549e+01	4.915833e-02	1.103484e-02	1.000000e-01	-2.915349e+03	-2.504788e+03	-4.105617e+02
521	2.011777e+01	4.949440e-02	1.103484e-02	1.000000e+00	-2.915444e+03	-2.504868e+03	-4.105763e+02
522	2.142632e+01	4.949440e-02	1.069258e-02	1.000000e+00	-2.915728e+03	-2.504800e+03	-4.109277e+02
523	2.383901e+01	4.949440e-02	1.013706e-02	1.000000e-01	-2.915782e+03	-2.504682e+03	-4.111001e+02
524	2.427820e+01	4.994825e-02	1.013706e-02	1.100000e-01	-2.915767e+03	-2.504646e+03	-4.111207e+02
525	2.508504e+01	4.994825e-02	9.972703e-03	1.100000e-01	-2.915669e+03	-2.504609e+03	-4.110603e+02
526	2.452055e+01	4.938306e-02	9.972703e-03	1.100000e-01	-2.915662e+03	-2.504628e+03	-4.110342e+02
527	2.455058e+01	4.941329e-02	9.972703e-03	1.200000e-01	-2.915669e+03	-2.504633e+03	-4.110356e+02
528	2.171303e+01	4.941329e-02	1.060434e-02	1.100000e-01	-2.915758e+03	-2.504771e+03	-4.109867e+02
529	2.191813e+01	4.964612e-02	1.060434e-02	1.000000e-01	-2.915785e+03	-2.504788e+03	-4.109969e+02
530	2.164868e+01	4.934002e-02	1.060434e-02	1.000000e+00	-2.915740e+03	-2.504756e+03	-4.109834e+02
531	2.390683e+01	4.934002e-02	1.009110e-02	9.900000e-01	-2.915727e+03	-2.504646e+03	-4.110816e+02
532	2.358782e+01	4.900972e-02	1.009110e-02	9.900000e-01	-2.915589e+03	-2.504523e+03	-4.110663e+02
533	2.390036e+01	4.933334e-02	1.009110e-02	1.000000e+00	-2.915725e+03	-2.504644e+03	-4.110813e+02
534	2.631414e+01	4.933334e-02	9.617139e-03	9.900000e-01	-2.915224e+03	-2.504532e+03	-4.106927e+02
535	2.634721e+01	4.936432e-02	9.617139e-03	9.900000e-01	-2.915233e+03	-2.504539e+03	-4.106942e+02
536	2.440501e+01	4.936432e-02	9.992490e-03	9.800000e-01	-2.915672e+03	-2.504628e+03	-4.110436e+02
537	2.546272e+01	4.936432e-02	9.782746e-03	9.700000e-01	-2.915469e+03	-2.504579e+03	-4.108895e+02
538	2.540231e+01	4.930573e-02	9.782746e-03	9.600000e-01	-2.915452e+03	-2.504565e+03	-4.108868e+02
539	2.387150e+01	4.930573e-02	1.009154e-02	9.500000e-01	-2.915717e+03	-2.504637e+03	-4.110802e+02
540	2.373080e+01	4.916021e-02	1.009154e-02	9.600000e-01	-2.915664e+03	-2.504590e+03	-4.110734e+02
541	2.406670e+01	4.950692e-02	1.009154e-02	9.700000e-01	-2.915762e+03	-2.504673e+03	-4.110895e+02
542	2.360085e+01	4.902543e-02	1.009154e-02	9.600000e-01	-2.915598e+03	-2.504531e+03	-4.110671e+02
543	2.537667e+01	4.902543e-02	9.732044e-03	9.600000e-01	-2.915266e+03	-2.504446e+03	-4.108206e+02
544	2.245607e+01	4.902543e-02	1.034557e-02	9.700000e-01	-2.915666e+03	-2.504587e+03	-4.110784e+02
545	2.468430e+01	4.902543e-02	9.867588e-03	9.600000e-01	-2.915426e+03	-2.504479e+03	-4.109478e+02
546	2.425776e+01	4.860001e-02	9.867588e-03	9.700000e-01	-2.915114e+03	-2.504186e+03	-4.109273e+02
547	2.464766e+01	4.860001e-02	9.789231e-03	9.600000e-01	-2.915026e+03	-2.504167e+03	-4.108589e+02
548	2.335086e+01	4.860001e-02	1.005738e-02	9.600000e-01	-2.915267e+03	-2.504231e+03	-4.110357e+02
549	2.426903e+01	4.860001e-02	9.865298e-03	9.600000e-01	-2.915111e+03	-2.504186e+03	-4.109255e+02
550	2.394900e+01	4.860001e-02	9.930993e-03	9.600000e-01	-2.915174e+03	-2.504201e+03	-4.109723e+02
551	2.391661e+01	4.856714e-02	9.930993e-03	9.700000e-01	-2.915143e+03	-2.504172e+03	-4.109707e+02
552	2.230764e+01	4.856714e-02	1.028290e-02	9.800000e-01	-2.915319e+03	-2.504253e+03	-4.110657e+02
553	2.267207e+01	4.856714e-02	1.019992e-02	9.800000e-01	-2.915300e+03	-2.504234e+03	-4.110657e+02
554	2.215537e+01	4.801052e-02	1.019992e-02	9.800000e-01	-2.914628e+03	-2.503589e+03	-4.110389e+02
555	2.281779e+01	4.872296e-02	1.019992e-02	9.800000e-01	-2.915437e+03	-2.504364e+03	-4.110730e+02
556	1.967044e+01	4.872296e-02	1.098567e-02	9.900000e-01	-2.915133e+03	-2.504530e+03	-4.106028e+02
557	1.872377e+01	4.872296e-02	1.125996e-02	1.000000e+00	-2.914811e+03	-2.504584e+03	-4.102264e+02
558	1.659936e+01	4.872296e-02	1.195881e-02	9.900000e-01	-2.913605e+03	-2.504714e+03	-4.088914e+02
559	1.670917e+01	4.888384e-02	1.195881e-02	9.900000e-01	-2.913722e+03	-2.504823e+03	-4.088984e+02
560	1.755600e+01	4.888384e-02	1.166682e-02	9.800000e-01	-2.914286e+03	-2.504771e+03	-4.095152e+02
561	1.801794e+01	4.952280e-02	1.166682e-02	9.900000e-01	-2.914530e+03	-2.504988e+03	-4.095426e+02
562	1.818347e+01	4.974976e-02	1.166682e-02	9.800000e-01	-2.914536e+03	-2.504983e+03	-4.095521e+02
563	1.785482e+01	4.929812e-02	1.166682e-02	9.900000e-01	-2.914484e+03	-2.504951e+03	-4.095330e+02
564	1.785326e+01	4.929597e-02	1.166682e-02	9.800000e-01	-2.914483e+03	-2.504950e+03	-4.095329e+02
565	1.834778e+01	4.997404e-02	1.166682e-02	9.700000e-01	-2.914500e+03	-2.504939e+03	-4.095613e+02
566	1.831696e+01	4.993204e-02	1.166682e-02	9.700000e-01	-2.914510e+03	-2.504950e+03	-4.095596e+02
567	1.897774e+01	4.993204e-02	1.146191e-02	9.700000e-01	-2.914857e+03	-2.504913e+03	-4.099438e+02
568	1.882743e+01	4.973390e-02	1.146191e-02	9.800000e-01	-2.914884e+03	-2.504948e+03	-4.099356e+02
569	1.907242e+01	5.005643e-02	1.146191e-02	9.700000e-01	-2.914825e+03	-2.504876e+03	-4.099490e+02
570	2.037845e+01	5.005643e-02	1.108854e-02	9.800000e-01	-2.915337e+03	-2.504807e+03	-4.105305e+02
571	2.019952e+01	5.005643e-02	1.113754e-02	9.900000e-01	-2.915280e+03	-2.504816e+03	-4.104637e+02
572	2.013143e+01	4.997200e-02	1.113754e-02	1.000000e+00	-2.915303e+03	-2.504843e+03	-4.104601e+02
573	2.025409e+01	5.012400e-02	1.113754e-02	1.000000e-01	-2.915257e+03	-2.504791e+03	-4.104665e+02
574	2.014855e+01	5.012400e-02	1.116667e-02	1.100000e-01	-2.915221e+03	-2.504796e+03	-4.104253e+02
575	2.073481e+01	5.012400e-02	1.100768e-02	1.000000e-01	-2.915403e+03	-2.504766e+03	-4.106369e+02
576	2.183488e+01	5.012400e-02	1.072680e-02	1.000000e-01	-2.915639e+03	-2.504711e+03	-4.109274e+02
577	2.116187e+01	4.934547e-02	1.072680e-02	1.100000e-01	-2.915677e+03	-2.504783e+03	-4.108937e+02
578	2.271317e+01	4.934547e-02	1.035401e-02	1.200000e-01	-2.915796e+03	-2.504705e+03	-4.110912e+02
579	2.240357e+01	4.900800e-02	1.035401e-02	1.200000e-01	-2.915656e+03	-2.504580e+03	-4.110758e+02
580	2.217653e+01	4.900800e-02	1.040687e-02	1.300000e-01	-2.915654e+03	-2.504592e+03	-4.110622e+02
581	2.169885e+01	4.847731e-02	1.040687e-02	1.400000e-01	-2.915233e+03	-2.504196e+03	-4.110376e+02
582	2.124874e+01	4.847731e-02	1.051652e-02	1.300000e-01	-2.915213e+03	-2.504219e+03	-4.109938e+02
583	2.041940e+01	4.847731e-02	1.072796e-02	1.300000e-01	-2.915118e+03	-2.504264e+03	-4.108536e+02
584	2.077278e+01	4.889499e-02	1.072796e-02	1.400000e-01	-2.915468e+03	-2.504596e+03	-4.108726e+02
585	2.159960e+01	4.889499e-02	1.052062e-02	1.500000e-01	-2.915564e+03	-2.504553e+03	-4.110111e+02
586	2.054841e+01	4.889499e-02	1.078637e-02	1.400000e-01	-2.915429e+03	-2.504608e+03	-4.108216e+02
587	2.131377e+01	4.979726e-02	1.078637e-02	1.500000e-01	-2.915674e+03	-2.504812e+03	-4.108613e+02
588	2.126450e+01	4.979726e-02	1.079886e-02	1.600000e-01	-2.915665e+03	-2.504815e+03	-4.108497e+02
589	2.024288e+01	4.979726e-02	1.106800e-02	1.500000e-01	-2.915414e+03	-2.504867e+03	-4.105467e+02
590	1.961329e+01	4.979726e-02	1.124424e-02	1.600000e-01	-2.915198e+03	-2.504900e+03	-4.102970e+02
591	2.339329e+01	4.979726e-02	1.029579e-02	1.600000e-01	-2.915832e+03	-2.504711e+03	-4.111208e+02
592	2.353787e+01	4.979726e-02	1.026412e-02	1.600000e-01	-2.915827e+03	-2.504704e+03	-4.111233e+02
593	2.375943e+01	5.003109e-02	1.026412e-02	1.500000e-01	-2.915783e+03	-2.504649e+03	-4.111337e+02
594	2.550611e+01	5.003109e-02	9.906444e-03	1.400000e-01	-2.915593e+03	-2.504570e+03	-4.110234e+02
595	2.541603e+01	4.994266e-02	9.906444e-03	1.500000e-01	-2.915614e+03	-2.504595e+03	-4.110193e+02
596	2.364506e+01	4.994266e-02	1.027073e-02	1.400000e-01	-2.915806e+03	-2.504677e+03	-4.111294e+02
597	2.317930e+01	4.944834e-02	1.027073e-02	1.500000e-01	-2.915813e+03	-2.504706e+03	-4.111072e+02
598	2.652772e+01	4.944834e-02	9.600673e-03	1.400000e-01	-2.915225e+03	-2.504550e+03	-4.106751e+02
599	2.657828e+01	4.944834e-02	9.591538e-03	1.400000e-01	-2.915209e+03	-2.504547e+03	-4.106619e+02
600	2.154819e+01	4.944834e-02	1.065237e-02	1.500000e-01	-2.915742e+03	-2.504786e+03	-4.109557e+02
601	2.169318e+01	4.961442e-02	1.065237e-02	1.600000e-01	-2.915761e+03	-2.504798e+03	-4.109630e+02
602	2.187468e+01	4.982155e-02	1.065237e-02	1.500000e-01	-2.915754e+03	-2.504782e+03	-4.109720e+02
603	2.179995e+01	4.973637e-02	1.065237e-02	1.500000e-01	-2.915761e+03	-2.504793e+03	-4.109683e+02
604	2.237075e+01	4.973637e-02	1.051559e-02	1.400000e-01	-2.915816e+03	-2.504765e+03	-4.110513e+02
605	2.711871e+01	4.973637e-02	9.550796e-03	1.300000e-01	-2.915159e+03	-2.504545e+03	-4.106145e+02
606	2.717635e+01	4.978920e-02	9.550796e-03	1.400000e-01	-2.915156e+03	-2.504539e+03	-4.106170e+02
607	2.650541e+01	4.917075e-02	9.550796e-03	1.400000e-01	-2.915052e+03	-2.504465e+03	-4.105869e+02
608	2.973097e+01	4.917075e-02	9.017835e-03	1.400000e-01	-2.913658e+03	-2.504320e+03	-4.093375e+02
609	2.937341e+01	4.887418e-02	9.017835e-03	1.400000e-01	-2.913492e+03	-2.504170e+03	-4.093217e+02
610	2.762696e+01	4.887418e-02	9.298502e-03	1.300000e-01	-2.914337e+03	-2.504249e+03	-4.100885e+02
611	2.898134e+01	5.005785e-02	9.298502e-03	1.400000e-01	-2.914558e+03	-2.504410e+03	-4.101481e+02
612	3.047597e+01	5.005785e-02	9.067622e-03	1.300000e-01	-2.913885e+03	-2.504347e+03	-4.095385e+02
613	3.430861e+01	5.005785e-02	8.546152e-03	1.400000e-01	-2.911644e+03	-2.504187e+03	-4.074564e+02
614	3.459078e+01	5.026328e-02	8.546152e-03	1.400000e-01	-2.911569e+03	-2.504101e+03	-4.074680e+02
615	3.350739e+01	5.026328e-02	8.683215e-03	1.400000e-01	-2.912265e+03	-2.504145e+03	-4.081201e+02
616	3.272298e+01	4.967147e-02	8.683215e-03	1.500000e-01	-2.912392e+03	-2.504305e+03	-4.080874e+02
617	3.356349e+01	5.030534e-02	8.683215e-03	1.400000e-01	-2.912246e+03	-2.504124e+03	-4.081224e+02
618	3.345621e+01	5.022488e-02	8.683215e-03	1.400000e-01	-2.912282e+03	-2.504164e+03	-4.081180e+02
619	3.210530e+01	5.022488e-02	8.864017e-03	1.400000e-01	-2.913079e+03	-2.504220e+03	-4.088595e+02
620	2.982407e+01	5.022488e-02	9.196773e-03	1.400000e-01	-2.914224e+03	-2.504315e+03	-4.099089e+02
621	2.915414e+01	4.965758e-02	9.196773e-03	1.400000e-01	-2.914337e+03	-2.504457e+03	-4.098804e+02
622	3.119842e+01	4.965758e-02	8.890358e-03	1.500000e-01	-2.913296e+03	-2.504369e+03	-4.089269e+02
623	2.938676e+01	4.965758e-02	9.160300e-03	1.500000e-01	-2.914230e+03	-2.504447e+03	-4.097835e+02
624	3.020031e+01	4.965758e-02	9.036076e-03	1.500000e-01	-2.913832e+03	-2.504412e+03	-4.094208e+02
625	2.763648e+01	4.965758e-02	9.445919e-03	1.400000e-01	-2.914955e+03	-2.504523e+03	-4.104320e+02
626	2.876858e+01	4.965758e-02	9.258196e-03	1.300000e-01	-2.914507e+03	-2.504473e+03	-4.100338e+02
627	2.947697e+01	5.026524e-02	9.258196e-03	1.400000e-01	-2.914376e+03	-2.504312e+03	-4.100641e+02
628	2.891501e+01	4.978380e-02	9.258196e-03	1.500000e-01	-2.914504e+03	-2.504464e+03	-4.100402e+02
629	2.891261e+01	4.978173e-02	9.258196e-03	1.500000e-01	-2.914504e+03	-2.504464e+03	-4.100401e+02
630	2.969234e+01	4.978173e-02	9.135826e-03	1.400000e-01	-2.914153e+03	-2.504430e+03	-4.097225e+02
631	2.880095e+01	4.978173e-02	9.276125e-03	1.500000e-01	-2.914551e+03	-2.504469e+03	-4.100827e+02
632	2.917980e+01	5.010808e-02	9.276125e-03	1.500000e-01	-2.914485e+03	-2.504386e+03	-4.100989e+02
633	2.968936e+01	5.054370e-02	9.276125e-03	1.400000e-01	-2.914268e+03	-2.504147e+03	-4.101203e+02
634	3.050153e+01	5.123036e-02	9.276125e-03	1.300000e-01	-2.913642e+03	-2.503488e+03	-4.101535e+02
635	2.947905e+01	5.036436e-02	9.276125e-03	1.300000e-01	-2.914375e+03	-2.504263e+03	-4.101115e+02
636	2.885745e+01	4.983053e-02	9.276125e-03	1.300000e-01	-2.914547e+03	-2.504462e+03	-4.100851e+02
637	2.916414e+01	5.009463e-02	9.276125e-03	1.200000e-01	-2.914489e+03	-2.504391e+03	-4.100982e+02
638	2.753109e+01	5.009463e-02	9.547276e-03	1.200000e-01	-2.915087e+03	-2.504461e+03	-4.106262e+02
639	2.497743e+01	5.009463e-02	1.002345e-02	1.100000e-01	-2.915666e+03	-2.504574e+03	-4.110916e+02
640	2.311997e+01	5.009463e-02	1.041832e-02	1.200000e-01	-2.915767e+03	-2.504660e+03	-4.111071e+02
641	2.502605e+01	5.009463e-02	1.001371e-02	1.200000e-01	-2.915659e+03	-2.504572e+03	-4.110873e+02
642	2.369743e+01	5.009463e-02	1.029060e-02	1.100000e-01	-2.915767e+03	-2.504633e+03	-4.111345e+02
643	2.391277e+01	5.009463e-02	1.024416e-02	1.000000e-01	-2.915760e+03	-2.504623e+03	-4.111371e+02
644	2.638333e+01	5.009463e-02	9.752735e-03	1.000000e-01	-2.915405e+03	-2.504511e+03	-4.108936e+02
645	2.591433e+01	5.009463e-02	9.840591e-03	1.100000e-01	-2.915508e+03	-2.504532e+03	-4.109761e+02
646	2.649057e+01	5.064852e-02	9.840591e-03	1.000000e-01	-2.915210e+03	-2.504209e+03	-4.110014e+02
647	2.643848e+01	5.059871e-02	9.840591e-03	1.000000e+00	-2.915246e+03	-2.504247e+03	-4.109991e+02
648	2.382482e+01	5.059871e-02	1.036632e-02	1.000000e-01	-2.915506e+03	-2.504363e+03	-4.111436e+02
649	2.419451e+01	5.098977e-02	1.036632e-02	1.000000e+00	-2.915172e+03	-2.504011e+03	-4.111602e+02
650	2.354285e+01	5.098977e-02	1.050881e-02	9.900000e-01	-2.915149e+03	-2.504041e+03	-4.111082e+02
651	2.334261e+01	5.077247e-02	1.050881e-02	9.800000e-01	-2.915349e+03	-2.504250e+03	-4.110991e+02
652	2.504819e+01	5.077247e-02	1.014472e-02	9.800000e-01	-2.915332e+03	-2.504173e+03	-4.111585e+02
653	2.226132e+01	5.077247e-02	1.076101e-02	9.700000e-01	-2.915225e+03	-2.504300e+03	-4.109253e+02
654	2.413623e+01	5.077247e-02	1.033460e-02	9.800000e-01	-2.915371e+03	-2.504214e+03	-4.111577e+02
655	2.396677e+01	5.059391e-02	1.033460e-02	9.900000e-01	-2.915510e+03	-2.504360e+03	-4.111501e+02
656	2.413053e+01	5.076647e-02	1.033460e-02	9.900000e-01	-2.915376e+03	-2.504219e+03	-4.111575e+02
657	2.360409e+01	5.020964e-02	1.033460e-02	9.800000e-01	-2.915727e+03	-2.504594e+03	-4.111334e+02
658	2.090560e+01	5.020964e-02	1.098135e-02	9.800000e-01	-2.915396e+03	-2.504724e+03	-4.106724e+02
659	2.163454e+01	5.107750e-02	1.098135e-02	9.700000e-01	-2.914746e+03	-2.504038e+03	-4.107079e+02
660	2.150753e+01	5.092735e-02	1.098135e-02	9.800000e-01	-2.914898e+03	-2.504196e+03	-4.107019e+02
661	1.943754e+01	5.092735e-02	1.155129e-02	9.700000e-01	-2.914120e+03	-2.504299e+03	-4.098216e+02
662	1.956775e+01	5.109764e-02	1.155129e-02	9.800000e-01	-2.913946e+03	-2.504118e+03	-4.098283e+02
663	2.103073e+01	5.109764e-02	1.114227e-02	9.900000e-01	-2.914545e+03	-2.504046e+03	-4.104994e+02
664	2.391402e+01	5.109764e-02	1.044900e-02	9.800000e-01	-2.915051e+03	-2.503912e+03	-4.111388e+02
665	2.397589e+01	5.116371e-02	1.044900e-02	9.800000e-01	-2.914979e+03	-2.503837e+03	-4.111415e+02
666	2.466141e+01	5.188999e-02	1.044900e-02	9.800000e-01	-2.913986e+03	-2.502815e+03	-4.111713e+02
667	2.465574e+01	5.188402e-02	1.044900e-02	9.900000e-01	-2.913996e+03	-2.502825e+03	-4.111710e+02
668	2.731471e+01	5.188402e-02	9.927395e-03	1.000000e+00	-2.913833e+03	-2.502714e+03	-4.111190e+02
669	2.727502e+01	5.184631e-02	9.927395e-03	1.000000e-01	-2.913893e+03	-2.502776e+03	-4.111174e+02
670	2.820441e+01	5.184631e-02	9.762463e-03	1.100000e-01	-2.913721e+03	-2.502738e+03	-4.109824e+02
671	2.934305e+01	5.184631e-02	9.571175e-03	1.200000e-01	-2.913437e+03	-2.502693e+03	-4.107437e+02
672	2.835993e+01	5.184631e-02	9.735659e-03	1.200000e-01	-2.913687e+03	-2.502732e+03	-4.109544e+02
673	2.786594e+01	5.184631e-02	9.821573e-03	1.300000e-01	-2.913790e+03	-2.502752e+03	-4.110380e+02
674	3.051391e+01	5.184631e-02	9.385749e-03	1.300000e-01	-2.913067e+03	-2.502647e+03	-4.104202e+02
675	2.562905e+01	5.184631e-02	1.024122e-02	1.400000e-01	-2.914055e+03	-2.502844e+03	-4.112119e+02
676	2.528521e+01	5.149736e-02	1.024122e-02	1.300000e-01	-2.914566e+03	-2.503369e+03	-4.111974e+02
677	2.491959e+01	5.112368e-02	1.024122e-02	1.200000e-01	-2.915022e+03	-2.503840e+03	-4.111817e+02
678	2.482840e+01	5.112368e-02	1.026001e-02	1.300000e-01	-2.915025e+03	-2.503844e+03	-4.111811e+02
679	2.508694e+01	5.138916e-02	1.026001e-02	1.400000e-01	-2.914711e+03	-2.503519e+03	-4.111923e+02
680	2.641227e+01	5.138916e-02	9.999279e-03	1.500000e-01	-2.914600e+03	-2.503463e+03	-4.111376e+02
681	2.482938e+01	4.982549e-02	9.999279e-03	1.600000e-01	-2.915709e+03	-2.504641e+03	-4.110683e+02
682	2.461858e+01	4.961353e-02	9.999279e-03	1.500000e-01	-2.915716e+03	-2.504657e+03	-4.110585e+02
683	2.592260e+01	4.961353e-02	9.744530e-03	1.500000e-01	-2.915460e+03	-2.504598e+03	-4.108623e+02
